name,wc,n_fights,tier_label,tier_score,best_rank,ever_champion,max_defenses,dual_weight_champ,is_incumbent,win_rate,reach_cm,ko_rate,sig_per_r,sig_acc,str_def,leg_pct,clinch_pct,body_per_r,td_per_r,td_avg_acc,td_def,sub_rate,ctrl_per_r,gnp_per_r,pct_reach,pct_striking_power,pct_striking_volume,pct_striking_accuracy,pct_striking_defense,pct_leg_kicks,pct_clinch,pct_body,pct_td_frequency,pct_td_accuracy,pct_td_defense,pct_submission,pct_control,pct_ground_pound,x,y,z
Dan Argueta,Bantamweight,6,E,10,,False,0.0,False,False,0.75,172.72,0.0,11.9333,0.4345,0.5079,0.1173,0.1676,2.3333333333333335,1.4,35.0,0.5556,0.0,117.6667,2.0667,4.34,2.21,3.47,4.54,3.38,4.11,7.25,4.13,9.81,4.82,4.04,3.07,9.4,6.23,1.7999,-1.8109,1.9719
Dan Hardy,Welterweight,10,E,11,,False,0.0,False,False,0.7142857142857143,187.96,0.2,11.6923,0.3535,0.5115,0.2007,0.227,2.0384615384615383,0.2308,35.0,0.3548,0.0,45.0769,1.3462,6.0,6.75,3.35,1.67,3.58,7.3,8.56,3.41,4.0,4.82,1.92,3.07,5.02,4.25,-0.2644,-0.5287,-0.6036
Dan Henderson,Light Heavyweight,18,C+,58,1.0,False,0.0,False,False,0.6808510638297872,187.96,0.2222,11.1915,0.4554,0.5257,0.2148,0.2852,1.8297872340425532,0.3191,52.0,0.6327,0.0,40.7674,2.3617,2.79,7.28,3.06,5.58,4.33,7.77,9.3,2.97,5.06,8.39,5.42,3.07,4.54,6.91,0.2085,-0.7246,-0.9285
Dan Hooker,Lightweight,24,C,51,4.0,False,0.0,False,False,0.6666666666666666,190.5,0.2917,21.2909,0.4869,0.4911,0.1947,0.0854,3.890909090909091,0.2,34.0,0.7714,0.0833,46.5455,1.5091,9.15,8.29,8.6,7.05,2.73,7.09,3.75,7.35,3.52,4.58,8.26,5.84,5.17,4.76,-0.9632,0.5953,0.0947
Dan Ige,Featherweight,21,D+,42,8.0,False,0.0,False,False,0.6551724137931034,180.34,0.2381,16.6607,0.4525,0.5589,0.1243,0.0782,3.75,0.2321,25.0,0.5676,0.0476,32.7857,2.3214,5.99,7.53,6.46,5.43,6.0,4.45,3.46,7.07,4.03,2.81,4.21,5.23,3.59,6.82,-0.4366,0.321,-0.8131
Dan Miller,Middleweight,13,E,12,,False,0.0,False,False,0.6363636363636364,187.96,0.0,9.3125,0.3603,0.49,0.1409,0.1443,1.96875,0.4688,54.0,0.4706,0.3077,55.25,1.5,4.24,2.21,2.16,1.81,2.69,5.16,6.4,3.2,6.43,8.58,2.88,9.29,6.0,4.71,0.4929,-0.0277,0.5162
Dan Severn,Heavyweight,13,E,16,,False,0.0,False,False,0.8416666666666667,,0.0769,7.375,0.4556,0.6933,0.0932,0.0678,1.3125,0.5625,0.0,1.0,0.3846,0.0,5.6875,9.41,3.81,1.47,5.6,9.93,3.01,2.91,2.06,7.2,1.28,9.9,9.67,1.01,9.68,1.7881,0.5601,-0.1808
Daniel Cormier,Light Heavyweight,15,S,97,1.0,True,3.0,True,False,0.88,182.88,0.2,20.2444,0.5475,0.5048,0.1207,0.2294,2.6444444444444444,0.5111,44.0,0.7647,0.2667,83.8222,3.4667,1.48,6.75,8.18,9.12,3.19,4.27,8.63,4.92,6.81,6.96,8.16,8.92,8.05,8.59,0.1708,0.9245,0.5606
Daniel Kelly,Middleweight,10,D,34,14.0,False,0.0,False,False,0.7647058823529411,177.8,0.1,15.9091,0.388,0.6169,0.0743,0.1514,0.9545454545454546,0.5455,34.0,0.7895,0.1,48.7273,2.5,1.08,4.23,5.99,2.49,8.63,2.28,6.63,1.54,7.05,4.58,8.5,6.13,5.43,7.2,-0.018,-0.6535,0.7556
Daniel Lacerda,Flyweight,6,E,10,,False,0.0,False,False,0.6470588235294118,177.8,0.0,12.75,0.4554,0.3495,0.1961,0.0588,3.125,0.5,50.0,0.6,0.0,30.75,1.875,8.81,2.21,4.01,5.58,1.04,7.14,2.45,5.87,6.7,8.05,4.83,3.07,3.4,5.79,-0.9901,-1.3983,-0.2107
Daniel Marcos,Bantamweight,7,E,20,,False,0.0,False,False,0.9444444444444444,175.26,0.1429,22.7778,0.5533,0.5844,0.1854,0.1415,4.5,0.5,46.0,0.8571,0.1429,52.7222,0.6111,5.79,5.23,9.0,9.19,7.39,6.81,6.3,8.16,6.7,7.38,9.28,7.04,5.79,2.09,-0.8654,0.3669,-0.1926
Daniel Omielanczuk,Heavyweight,9,D,35,13.0,False,0.0,False,False,0.7037037037037037,187.96,0.2222,13.8333,0.5734,0.4755,0.2108,0.3223,3.875,0.1667,26.0,0.6829,0.0,31.0,1.2083,1.93,7.28,4.67,9.48,2.41,7.64,9.56,7.31,3.1,2.99,6.52,3.07,3.44,3.88,-0.1865,-0.659,-0.7941
Daniel Pineda,Featherweight,14,E,12,,False,0.0,False,False,0.6222222222222222,175.26,0.0714,12.0333,0.4959,0.4579,0.1801,0.0637,1.8,0.4,24.0,0.5472,0.2857,65.4667,4.1667,2.92,3.71,3.56,7.4,1.97,6.59,2.67,2.9,5.84,2.63,3.88,9.09,6.81,9.11,1.4241,0.6871,0.1326
Daniel Roberts,Welterweight,7,E,10,,False,0.0,False,False,0.6818181818181818,187.96,0.0,3.2667,0.2042,0.461,0.1429,0.1429,1.0666666666666667,0.7333,44.0,0.4,0.2857,62.8667,0.5333,6.0,2.21,1.04,1.01,2.03,5.28,6.36,1.72,8.19,6.96,2.23,9.09,6.58,1.92,1.2232,-0.0643,0.9604
Daniel Rodriguez,Welterweight,14,D,36,13.0,False,0.0,False,False,0.8,187.96,0.2143,33.4286,0.4918,0.5742,0.1607,0.0197,6.6571428571428575,0.0571,50.0,0.64,0.0714,13.8,1.0571,6.0,7.13,9.95,7.27,6.87,5.89,1.19,9.57,1.74,8.05,5.56,5.63,1.73,3.37,-2.2372,0.0741,1.5297
Daniel Santos,Bantamweight,6,E,14,,False,0.0,False,False,0.8666666666666667,170.18,0.3333,23.8,0.4048,0.5046,0.112,0.0896,5.266666666666667,0.8,39.0,0.7333,0.0,83.2,3.4667,3.0,8.71,9.22,3.16,3.18,3.85,3.97,8.95,8.49,5.75,7.59,3.07,8.03,8.59,-0.1291,0.6826,1.6644
Daniel Sarafian,Middleweight,6,E,10,,False,0.0,False,False,0.625,185.42,0.1667,8.5455,0.4677,0.5828,0.1702,0.0426,2.0,0.0909,7.0,0.5385,0.1667,29.1818,0.0909,2.96,5.94,1.84,6.1,7.34,6.28,1.86,3.29,2.14,1.57,3.78,7.58,3.25,1.14,-0.7921,0.1775,-0.5763
Daniel Teymur,Featherweight,5,E,9,,False,0.0,False,False,0.6363636363636364,175.26,0.0,13.75,0.4674,0.5631,0.3515,0.1636,1.6666666666666667,0.1667,18.0,0.6,0.0,49.5833,2.0,2.92,2.21,4.6,6.07,6.19,9.75,7.07,2.64,3.1,2.06,4.83,3.07,5.52,6.08,0.1885,-1.466,-1.1633
Daniel Zellhuber,Lightweight,7,E,14,,False,0.0,False,False,0.8333333333333334,195.58,0.0,25.0526,0.359,0.5464,0.1008,0.0336,6.7368421052631575,0.0,25.0,0.8182,0.1429,7.8421,1.2105,9.73,2.21,9.47,1.77,5.32,3.34,1.52,9.6,1.29,2.81,8.86,7.04,1.36,3.89,-1.4638,-0.7247,1.3783
Danielle Taylor,Women's Strawweight,5,E,10,,False,0.0,False,False,0.6923076923076923,152.4,0.0,13.7333,0.2947,0.7169,0.2136,0.0485,2.1333333333333333,0.0667,20.0,0.7,0.0,0.0667,0.0667,1.64,2.21,4.58,1.12,9.96,7.72,2.02,3.68,1.86,2.24,6.91,3.07,1.01,1.09,-0.8308,-1.094,-0.5869
Danny Castillo,Lightweight,14,E,12,,False,0.0,False,False,0.6296296296296297,180.34,0.1429,12.7297,0.4341,0.6152,0.189,0.1529,1.8918918918918919,0.8378,38.0,0.6061,0.0,105.4865,3.5676,4.92,5.23,4.0,4.52,8.56,6.93,6.7,3.06,8.72,5.54,4.95,3.07,9.11,8.66,1.0899,-0.8268,-0.1442
Danny Roberts,Welterweight,14,E,12,,False,0.0,False,False,0.6923076923076923,187.96,0.2143,13.9655,0.3955,0.5098,0.163,0.2025,3.6551724137931036,0.069,9.0,0.575,0.0714,39.6552,2.1034,6.0,7.13,4.78,2.73,3.48,5.98,8.08,6.93,1.89,1.59,4.34,5.63,4.46,6.33,-0.1163,-0.0107,-0.6697
Daron Cruickshank,Lightweight,13,E,12,,False,0.0,False,False,0.6428571428571429,182.88,0.2308,12.7,0.3806,0.5739,0.1575,0.1627,3.5,0.6,41.0,0.6,0.0,34.2,1.4333,6.44,7.43,3.97,2.33,6.83,5.79,7.04,6.6,7.45,6.28,4.83,3.07,3.75,4.49,-0.2403,-0.2661,-0.3555
Darren Elkins,Featherweight,30,D+,41,9.0,False,0.0,False,False,0.7073170731707317,180.34,0.1333,15.6579,0.3844,0.5119,0.0429,0.2034,3.0921052631578947,0.8816,34.0,0.5614,0.1,101.8684,3.4605,5.99,4.94,5.84,2.37,3.63,1.49,8.1,5.77,8.88,4.58,4.13,6.13,8.98,8.56,1.157,-0.0658,1.6448
Darren Stewart,Middleweight,14,E,12,,False,0.0,False,False,0.6,187.96,0.1429,13.5172,0.4558,0.4854,0.2194,0.2959,2.0,0.5172,45.0,0.675,0.0714,42.931,1.8276,4.24,5.23,4.46,5.62,2.6,7.92,9.37,3.29,6.83,7.18,6.41,5.63,4.82,5.62,-0.0353,-0.5671,-0.7023
Darren Till,Welterweight,12,C+,56,2.0,False,0.0,False,False,0.782608695652174,187.96,0.1667,10.7143,0.4682,0.5628,0.1733,0.104,1.4857142857142858,0.1714,46.0,0.6981,0.0,18.4286,1.4857,6.0,5.94,2.78,6.12,6.16,6.37,4.64,2.35,3.18,7.38,6.86,3.07,2.29,4.64,-0.5272,-0.722,-1.8256
Darrick Minner,Featherweight,6,E,10,,False,0.0,False,False,0.65,175.26,0.0,9.5,0.6746,0.3434,0.1404,0.2281,2.5833333333333335,0.6667,72.0,0.6667,0.1667,113.75,3.0,2.92,2.21,2.25,9.96,1.02,5.15,8.59,4.79,7.9,9.67,6.2,7.58,9.33,7.98,2.2036,-0.5188,-0.0138
Dave Beneteau,Heavyweight,6,E,9,,False,0.0,False,False,0.5454545454545454,,0.3333,6.0,0.5,0.6579,0.0476,0.2857,0.2857142857142857,0.8571,0.0,0.5,0.0,47.5971,4.1429,9.41,8.71,1.24,7.62,9.64,1.55,9.31,1.02,8.81,1.28,3.27,3.07,5.31,9.1,1.7328,-0.1331,-2.2814
Dave Herman,Heavyweight,5,E,10,,False,0.0,False,False,0.7857142857142857,195.58,0.2,15.625,0.5869,0.4879,0.312,0.112,4.25,0.375,100.0,0.625,0.0,14.125,2.0,4.28,6.75,5.83,9.66,2.64,9.46,5.05,7.88,5.63,9.91,5.23,3.07,1.78,6.08,-0.6285,-0.7619,-0.8671
Dave Menne,Welterweight,6,B,61,,True,0.0,False,False,0.7258064516129032,,0.0,9.5333,0.4206,0.4632,0.2657,0.3916,2.1333333333333333,0.1333,50.0,0.6739,0.0,72.5333,1.9333,9.93,2.21,2.28,3.95,2.07,8.98,9.85,3.68,2.62,8.05,6.39,3.07,7.31,5.9,1.5436,-1.8235,0.4216
Davey Grant,Bantamweight,16,E,13,,False,0.0,False,False,0.7083333333333334,175.26,0.1875,25.3095,0.4549,0.5482,0.27,0.0593,8.261904761904763,0.2857,40.0,0.6522,0.0625,32.7143,1.1667,5.79,6.4,9.55,5.55,5.45,9.03,2.47,9.87,4.65,6.01,5.83,5.45,3.59,3.79,-1.0904,0.117,0.7301
Davi Ramos,Lightweight,7,E,11,,False,0.0,False,False,0.7142857142857143,177.8,0.0,11.9412,0.3773,0.5634,0.1232,0.0985,1.8235294117647058,0.5882,40.0,0.8333,0.4286,44.4706,1.4118,2.99,2.21,3.49,2.23,6.22,4.39,4.39,2.96,7.38,6.01,9.07,9.84,4.96,4.41,0.1404,0.8605,-0.2781
David Abbott,Heavyweight,18,E,11,,False,0.0,False,False,0.4,,0.2778,7.8,0.4444,0.3214,0.0,0.2949,0.4,0.5,33.0,0.7143,0.1111,41.0,2.8,9.41,8.05,1.55,4.97,1.01,1.03,9.35,1.05,6.7,4.25,7.18,6.35,4.57,7.72,0.6338,0.2122,-0.7893
David Branch,Middleweight,9,D+,43,7.0,False,0.0,False,False,0.7857142857142857,198.12,0.1111,6.85,0.3983,0.5675,0.2263,0.3504,2.05,0.7,32.0,0.4375,0.0,102.9,1.05,8.82,4.47,1.36,2.87,6.46,8.08,9.74,3.43,8.09,3.96,2.53,3.07,9.0,3.33,0.6791,-1.2148,-1.009
David Dvorak,Flyweight,6,D+,42,8.0,False,0.0,False,False,0.7692307692307693,172.72,0.0,16.8125,0.4304,0.5975,0.2751,0.1115,3.625,0.1875,30.0,0.7,0.1667,28.9375,0.5,6.36,2.21,6.56,4.31,7.98,9.12,5.01,6.88,3.35,3.67,6.91,7.58,3.22,1.86,-0.5711,-0.4227,-0.758
David Heath,Light Heavyweight,5,E,10,,False,0.0,False,False,0.72,182.88,0.0,6.8,0.3009,0.4925,0.2206,0.1176,1.2,0.1,50.0,0.5714,0.2,28.9,0.9,1.48,2.21,1.36,1.17,2.79,7.94,5.31,1.88,2.22,8.05,4.28,8.21,3.22,2.9,0.2547,-0.8762,-0.6743
David Loiseau,Middleweight,9,E,11,,False,0.0,False,False,0.6764705882352942,193.04,0.4444,7.5455,0.4462,0.4328,0.1145,0.3434,1.1818181818181819,0.1364,42.0,0.3636,0.0,39.4091,2.5909,7.21,9.53,1.52,5.07,1.53,4.01,9.69,1.86,2.66,6.53,1.95,3.07,4.44,7.38,0.6952,0.7848,-2.6884
David Mitchell,Welterweight,5,E,10,,False,0.0,False,False,0.7586206896551724,190.5,0.0,8.4286,0.3251,0.5584,0.0932,0.2373,2.0,0.2143,50.0,0.2917,0.0,32.8571,1.5,7.34,2.21,1.8,1.31,5.94,3.01,8.76,3.29,3.71,8.05,1.5,3.07,3.6,4.71,0.7955,-1.7936,0.448
David Onama,Featherweight,9,D,36,13.0,False,0.0,False,False,0.875,187.96,0.2222,24.2381,0.5005,0.5186,0.0864,0.0747,2.8095238095238093,0.3333,30.0,0.5263,0.1111,56.9048,3.2381,9.51,7.28,9.29,7.66,3.97,2.75,3.29,5.23,5.18,3.67,3.59,6.35,6.19,8.3,-0.3696,0.612,0.4788
David Teymur,Lightweight,6,E,14,,False,0.0,False,False,0.8,185.42,0.3333,19.9333,0.4321,0.5545,0.3478,0.0702,4.066666666666666,0.2667,33.0,0.7778,0.0,11.3333,0.5333,7.74,8.71,8.03,4.38,5.74,9.71,3.08,7.62,4.42,4.25,8.36,3.07,1.61,1.92,-1.5006,0.3763,0.0515
David Zawada,Welterweight,5,E,10,,False,0.0,False,False,0.7083333333333334,190.5,0.0,18.3077,0.4118,0.5554,0.105,0.1765,5.923076923076923,0.3077,33.0,0.5714,0.2,28.8462,0.4615,7.34,2.21,7.34,3.47,5.81,3.55,7.45,9.26,4.88,4.25,4.28,8.21,3.2,1.78,-0.4854,-0.5199,2.0202
Dean Lister,Middleweight,6,E,10,,False,0.0,False,False,0.65,190.5,0.0,6.1429,0.3359,0.6094,0.2558,0.0465,0.7857142857142857,0.5714,15.0,0.0,0.3333,40.1429,1.1429,5.82,2.21,1.25,1.4,8.37,8.8,1.95,1.29,7.25,1.82,1.05,9.43,4.52,3.73,0.5865,0.1224,2.0244
Deiveson Figueiredo,Bantamweight,21,B+,72,1.0,True,2.0,False,False,0.8275862068965517,172.72,0.1905,12.4386,0.5392,0.4952,0.1171,0.0733,3.456140350877193,0.5088,35.0,0.5797,0.1905,45.4912,2.1404,4.34,6.43,3.82,8.88,2.9,4.1,3.22,6.48,6.8,4.82,4.42,7.94,5.05,6.46,0.0751,1.0197,-0.206
Demetrious Johnson,Bantamweight,18,S,99,1.0,True,11.0,False,False,0.9,167.64,0.1111,17.0,0.5446,0.6716,0.231,0.3061,5.3478260869565215,1.0725,56.0,0.7117,0.2778,88.9275,2.1594,2.02,4.47,6.63,9.05,9.77,8.19,9.45,8.99,9.4,8.87,7.11,8.98,8.43,6.48,0.9363,1.0428,-0.3506
Demian Maia,Welterweight,33,C+,58,1.0,False,0.0,False,False,0.717948717948718,182.88,0.0303,8.3034,0.4357,0.6364,0.0528,0.1204,1.2134831460674158,0.764,24.0,0.6154,0.3333,104.7079,3.1348,3.42,3.41,1.76,4.6,9.17,1.66,5.45,1.91,8.31,2.63,5.07,9.43,9.08,8.12,1.5018,0.4008,0.6701
Denis Tiuliulin,Middleweight,6,E,9,,False,0.0,False,False,0.5,195.58,0.1667,15.4545,0.4116,0.3804,0.0529,0.1294,4.090909090909091,0.2727,42.0,0.72,0.0,18.9091,0.5455,8.12,5.94,5.71,3.46,1.15,1.67,5.8,7.66,4.51,6.53,7.29,3.07,2.33,1.96,-1.2172,-0.8056,-0.3009
Denise Gomes,Women's Strawweight,8,D,36,12.0,False,0.0,False,False,0.7857142857142857,160.02,0.375,17.8,0.5145,0.4571,0.2051,0.2556,5.5,0.5,36.0,0.6591,0.0,80.45,2.5,4.5,9.06,7.11,8.16,1.95,7.46,9.02,9.08,6.7,5.09,5.98,3.07,7.79,7.2,0.3166,1.5473,0.1026
Dennis Bermudez,Featherweight,17,D+,44,6.0,False,0.0,False,False,0.6538461538461539,167.64,0.0588,20.7143,0.4625,0.5901,0.1839,0.1828,3.0238095238095237,1.2143,40.0,0.8276,0.1176,102.1905,5.9524,1.31,3.53,8.37,5.92,7.64,6.76,7.64,5.64,9.63,6.01,9.0,6.49,8.99,9.75,1.1643,-0.4167,2.3174
Dennis Buzukja,Featherweight,5,E,10,,False,0.0,False,False,0.7058823529411765,177.8,0.2,18.0909,0.4129,0.5339,0.196,0.0402,4.181818181818182,0.0,27.0,0.5714,0.0,15.0,0.8182,4.38,6.75,7.21,3.53,4.68,7.13,1.74,7.78,1.29,3.14,4.28,3.07,1.85,2.61,-1.0191,-0.1843,-0.9488
Dennis Hallman,Welterweight,9,E,11,,False,0.0,False,False,0.726027397260274,182.88,0.1111,4.9474,0.4498,0.4364,0.1277,0.2128,1.0,0.5263,30.0,0.25,0.2222,97.2632,2.6842,3.42,4.47,1.12,5.25,1.6,4.6,8.25,1.62,6.87,3.67,1.31,8.6,8.8,7.54,2.2044,0.1875,-0.0441
Dennis Siver,Lightweight,21,C,47,5.0,False,0.0,False,False,0.6764705882352942,177.8,0.1429,17.38,0.3245,0.6505,0.2957,0.0529,2.36,0.26,32.0,0.65,0.0952,45.74,1.72,2.99,5.23,6.87,1.29,9.51,9.34,2.17,4.23,4.36,3.96,5.79,6.02,5.1,5.31,-0.5923,-0.2098,0.5936
Derek Brunson,Middleweight,21,C,51,4.0,False,0.0,False,False,0.71875,195.58,0.3333,15.0698,0.4659,0.509,0.142,0.1481,2.302325581395349,0.8372,33.0,0.8421,0.0952,97.0465,3.4186,8.12,8.71,5.47,6.02,3.42,5.23,6.55,4.07,8.71,4.25,9.19,6.02,8.79,8.5,0.345,0.7035,1.1565
Deron Winn,Middleweight,5,E,10,,False,0.0,False,False,0.7,177.8,0.0,21.6429,0.4456,0.4602,0.0726,0.165,4.285714285714286,1.3571,52.0,0.4,0.0,81.5714,0.7857,1.08,2.21,8.74,5.02,2.01,2.18,7.12,7.93,9.77,8.39,2.23,3.07,7.92,2.54,-0.2046,-1.8462,1.9804
Derrick Lewis,Heavyweight,31,C+,56,2.0,False,0.0,False,False,0.7073170731707317,200.66,0.5161,9.9265,0.4985,0.3995,0.043,0.1822,1.661764705882353,0.1471,26.0,0.5243,0.0,27.1912,4.1765,6.55,9.75,2.43,7.52,1.2,1.5,7.62,2.62,2.82,2.99,3.55,3.07,3.05,9.12,0.3972,0.9119,-1.6513
Desmond Green,Lightweight,7,E,11,,False,0.0,False,False,0.7419354838709677,185.42,0.1429,18.1053,0.4611,0.6902,0.1453,0.0901,3.263157894736842,0.5263,50.0,0.75,0.0,18.3684,1.4211,7.74,5.23,7.22,5.85,9.91,5.39,3.99,6.16,6.87,8.05,7.9,3.07,2.26,4.45,-0.6351,-0.7578,-0.3666
Devin Clark,Light Heavyweight,17,E,12,,False,0.0,False,False,0.6086956521739131,190.5,0.0588,14.0,0.5419,0.4403,0.1701,0.3095,3.8095238095238093,0.6667,32.0,0.5882,0.0,85.3095,2.381,4.15,3.53,4.79,8.95,1.64,6.27,9.48,7.17,7.9,3.96,4.56,3.07,8.15,6.98,0.4487,-1.8356,-0.0191
Devonte Smith,Lightweight,6,E,10,,False,0.0,False,False,0.7333333333333333,193.04,0.5,16.3,0.5158,0.4882,0.1963,0.184,3.7,0.1,25.0,0.8333,0.0,20.7,1.6,9.53,9.67,6.24,8.23,2.65,7.15,7.67,7.02,2.22,2.81,9.07,3.07,2.54,4.98,-0.8086,1.3107,-1.1708
Dhiego Lima,Welterweight,11,E,11,,False,0.0,False,False,0.6538461538461539,190.5,0.0909,12.913,0.3903,0.5824,0.1987,0.037,2.130434782608696,0.3478,34.0,0.7353,0.0,36.6957,2.4783,7.34,4.07,4.11,2.55,7.31,7.24,1.58,3.66,5.31,4.58,7.62,3.07,4.09,7.17,-0.1915,-1.1984,-0.0424
Diana Belbita,Women's Strawweight,8,E,10,,False,0.0,False,False,0.6,172.72,0.0,31.1667,0.419,0.5153,0.1765,0.1462,8.166666666666666,0.2778,62.0,0.641,0.0,22.6111,0.8333,9.71,2.21,9.92,3.87,3.81,6.48,6.45,9.86,4.58,9.24,5.59,3.07,2.68,2.66,-1.3286,-1.0741,0.9278
Diego Brandao,Featherweight,10,D,34,14.0,False,0.0,False,False,0.6666666666666666,162.56,0.2,12.9444,0.4794,0.6246,0.1116,0.1116,2.6666666666666665,0.9444,68.0,0.8077,0.2,65.7222,2.5,1.07,6.75,4.15,6.67,8.87,3.83,5.02,4.97,9.15,9.6,8.74,8.21,6.84,7.2,0.2504,0.9983,-0.7661
Diego Ferreira,Lightweight,17,D+,42,8.0,False,0.0,False,False,0.76,187.96,0.2941,20.4211,0.3977,0.5591,0.076,0.0644,4.447368421052632,0.2368,30.0,0.5789,0.1176,30.6053,3.2632,8.63,8.31,8.25,2.84,6.01,2.37,2.71,8.09,4.07,3.67,4.4,6.49,3.38,8.31,-0.215,0.7776,0.4304
Diego Lopes,Featherweight,9,C+,56,2.0,False,0.0,False,False,0.7878787878787878,182.88,0.3333,18.25,0.4782,0.4636,0.1621,0.0776,2.25,0.2917,40.0,0.7419,0.1111,31.7917,4.2083,7.42,8.71,7.31,6.61,2.09,5.96,3.43,3.97,4.7,6.01,7.74,6.35,3.51,9.16,-0.0832,1.2857,0.1065
Diego Nunes,Featherweight,6,E,10,,False,0.0,False,False,0.7307692307692307,170.18,0.0,14.7778,0.4433,0.5735,0.3158,0.2218,4.055555555555555,0.2778,44.0,0.7101,0.0,37.5,1.3333,1.59,2.21,5.3,4.9,6.81,9.51,8.42,7.59,4.58,6.96,7.09,3.07,4.22,4.2,-0.499,-1.4385,-1.4135
Diego Sanchez,Welterweight,32,D,35,13.0,False,0.0,False,False,0.7045454545454546,182.88,0.1875,12.5952,0.3735,0.5652,0.0737,0.1059,2.9761904761904763,0.4286,24.0,0.4714,0.0,70.9762,3.9762,3.42,6.4,3.92,2.1,6.34,2.25,4.77,5.54,6.06,2.63,2.9,3.07,7.23,8.96,0.6624,-0.6422,0.6715
Din Thomas,Lightweight,9,E,11,,False,0.0,False,False,0.7428571428571429,,0.0,8.6667,0.3768,0.5907,0.0824,0.3297,0.9523809523809523,0.4286,52.0,0.7667,0.2222,64.1429,0.9524,9.93,2.21,1.91,2.21,7.67,2.61,9.62,1.54,6.06,8.39,8.19,8.6,6.73,3.11,0.639,-0.3506,-0.7375
Dione Barbosa,Women's Flyweight,5,E,9,,False,0.0,False,False,0.6666666666666666,167.64,0.0,11.3846,0.4526,0.64,0.0946,0.1014,3.1538461538461537,0.7692,42.0,0.6667,0.2,78.6154,1.0769,4.78,2.21,3.18,5.45,9.24,3.11,4.5,5.96,8.36,6.53,6.2,8.21,7.69,3.48,1.2723,-0.0671,0.9468
Dominick Cruz,Bantamweight,10,B+,72,1.0,True,2.0,False,False,0.8571428571428571,172.72,0.1,20.5263,0.3799,0.6583,0.1551,0.0679,3.710526315789474,0.7368,42.0,0.8378,0.0,35.7368,0.8947,4.34,4.23,8.28,2.32,9.64,5.73,2.92,7.03,8.22,6.53,9.14,3.07,3.98,2.88,-0.5156,-0.9934,1.6483
Dominick Reyes,Light Heavyweight,15,C+,58,1.0,False,0.0,False,False,0.7894736842105263,195.58,0.4,21.0,0.5365,0.4956,0.1973,0.102,5.035714285714286,0.0714,28.0,0.8293,0.0667,17.6786,3.1429,7.12,9.27,8.51,8.84,2.9,7.19,4.56,8.7,1.93,3.32,9.0,5.53,2.2,8.16,-1.1307,0.9765,-0.1251
Dominique Steele,Welterweight,5,E,9,,False,0.0,False,False,0.6086956521739131,187.96,0.2,10.6923,0.486,0.5163,0.0504,0.3453,2.5384615384615383,0.8462,42.0,0.7778,0.0,97.2308,2.5385,6.0,6.75,2.76,7.01,3.88,1.6,9.7,4.64,8.77,6.53,8.36,3.07,8.79,7.28,0.5978,-0.5632,-0.5629
Don'Tale Mayes,Heavyweight,12,D,34,14.0,False,0.0,False,False,0.55,205.74,0.1667,13.1562,0.4115,0.476,0.1639,0.1188,3.78125,0.2188,38.0,0.3125,0.0,36.7812,0.3438,8.11,5.94,4.28,3.44,2.42,6.01,5.37,7.12,3.77,5.54,1.64,3.07,4.11,1.59,-0.6523,-0.9417,-0.3969
Donald Cerrone,Lightweight,38,C+,56,2.0,False,0.0,False,False,0.6792452830188679,185.42,0.2632,21.5802,0.4736,0.5157,0.2363,0.0864,5.45679012345679,0.2963,33.0,0.8857,0.1579,28.5926,1.4691,7.74,7.85,8.71,6.33,3.84,8.3,3.8,9.05,4.75,4.25,9.5,7.36,3.17,4.6,-1.2412,0.8723,0.5502
Dong Hyun Kim,Welterweight,18,D+,45,6.0,False,0.0,False,False,0.8461538461538461,193.04,0.2222,9.4222,0.4902,0.5857,0.125,0.1981,0.9777777777777777,0.8667,43.0,0.7167,0.0556,131.4667,4.1111,8.37,7.28,2.23,7.2,7.44,4.49,7.98,1.56,8.85,6.76,7.23,5.35,9.65,9.07,1.5717,-0.1267,-0.7519
Dong Hyun Ma,Lightweight,8,E,10,,False,0.0,False,False,0.5925925925925926,177.8,0.125,12.3684,0.4145,0.5468,0.1745,0.1362,1.6842105263157894,0.3684,53.0,0.3333,0.0,42.1053,0.9474,2.99,4.77,3.76,3.59,5.34,6.42,6.14,2.68,5.58,8.48,1.76,3.07,4.73,3.09,-0.2204,-0.8775,-1.4048
Dongi Yang,Middleweight,5,E,13,,False,0.0,False,False,0.8125,185.42,0.4,16.8462,0.5117,0.6374,0.1416,0.0457,2.3846153846153846,0.5385,41.0,0.6154,0.0,60.6923,4.9231,2.96,9.27,6.56,8.08,9.19,5.21,1.94,4.29,6.98,6.28,5.07,3.07,6.51,9.39,0.2147,0.5373,-0.0027
Dooho Choi,Featherweight,10,D,38,11.0,False,0.0,False,False,0.8,177.8,0.6,20.8,0.5561,0.5701,0.1202,0.0938,3.85,0.35,53.0,0.5926,0.0,46.45,2.65,4.38,9.88,8.44,9.24,6.61,4.25,4.15,7.28,5.34,8.48,4.68,3.07,5.15,7.47,-0.7837,2.273,-0.5629
