fighter,wc,tier_label,tier_weight,ever_champion,win_rate,n_rounds,cluster,distance_ratio,clinch_ratio,ground_ratio,head_ratio,body_ratio,leg_ratio,str_accuracy,td_per_round,td_accuracy,ctrl_per_round,sub_per_round,kd_per_round,output_per_round
Frank Camacho,Lightweight,E,0.0,False,0.25,16,2,0.8961625282167043,0.09932279909706546,0.004514672686230248,0.7765237020316027,0.20316027088036118,0.020316027088036117,0.4638743455497382,0.3125,0.3125,24.125,0.0,0.0,59.6875
Frank Mir,Heavyweight,B,3.0,True,0.56,43,1,0.4218289085545723,0.3333333333333333,0.2448377581120944,0.5368731563421829,0.30383480825958703,0.1592920353982301,0.47018030513176146,0.4883720930232558,0.40384615384615385,54.674418604651166,0.4883720930232558,0.18604651162790697,16.767441860465116
Frankie Edgar,Featherweight,A,6.0,True,0.6153846153846154,99,0,0.7012770682953915,0.07162687395891172,0.22709605774569683,0.6635202665186007,0.19100499722376457,0.14547473625763466,0.40462817344416985,0.7373737373737373,0.3146551724137931,64.01010101010101,0.10101010101010101,0.030303030303030304,44.95959595959596
Frankie Saenz,Bantamweight,D,1.0,False,0.5,28,1,0.5638506876227898,0.3418467583497053,0.09430255402750491,0.4675834970530452,0.25343811394891946,0.27897838899803534,0.4743709226467847,0.5357142857142857,0.3191489361702128,57.785714285714285,0.03571428571428571,0.07142857142857142,38.32142857142857
Gabriel Benitez,Featherweight,E,0.0,False,0.4666666666666667,32,2,0.9001367989056087,0.025991792065663474,0.07387140902872777,0.5690834473324213,0.22571819425444598,0.2051983584131327,0.4167616875712657,0.0625,0.5,10.46875,0.25,0.125,54.8125
Gabriel Gonzaga,Heavyweight,D,1.0,False,0.5714285714285714,37,3,0.5324232081911263,0.14675767918088736,0.32081911262798635,0.6348122866894198,0.14334470989761092,0.22184300341296928,0.45076923076923076,0.6486486486486487,0.38095238095238093,60.270270270270274,0.2972972972972973,0.1891891891891892,17.56756756756757
Gabriella Fernandes,Women's Flyweight,D,1.0,False,0.5,15,2,0.8932806324110671,0.1067193675889328,0.0,0.6482213438735178,0.2134387351778656,0.1383399209486166,0.46593001841620624,0.13333333333333333,0.18181818181818182,13.466666666666667,0.06666666666666667,0.06666666666666667,36.2
Gavin Tucker,Featherweight,E,0.0,False,0.5714285714285714,17,0,0.7993527508090615,0.15857605177993528,0.042071197411003236,0.6116504854368932,0.2524271844660194,0.13592233009708737,0.447178002894356,0.8823529411764706,0.4411764705882353,48.94117647058823,0.4117647058823529,0.0,40.64705882352941
Gegard Mousasi,Middleweight,C,0.0,False,0.8181818181818182,27,0,0.6516129032258065,0.11397849462365592,0.23440860215053763,0.7139784946236559,0.1032258064516129,0.1827956989247312,0.5032467532467533,0.3333333333333333,0.5294117647058824,62.25925925925926,0.1111111111111111,0.07407407407407407,34.22222222222222
Geoff Neal,Welterweight,D+,0.0,False,0.5714285714285714,32,4,0.8238719068413392,0.10480349344978165,0.07132459970887918,0.851528384279476,0.08442503639010189,0.06404657933042213,0.5073855243722304,0.15625,0.45454545454545453,37.34375,0.03125,0.25,42.3125
George Roop,Bantamweight,E,0.0,False,0.38461538461538464,31,1,0.5711252653927813,0.18683651804670912,0.24203821656050956,0.6242038216560509,0.2526539278131635,0.12314225053078556,0.38701725554642563,0.25806451612903225,0.5,68.90322580645162,0.03225806451612903,0.06451612903225806,39.25806451612903
George Sotiropoulos,Lightweight,E,0.0,False,0.6363636363636364,25,0,0.7722419928825622,0.042704626334519574,0.18505338078291814,0.797153024911032,0.12811387900355872,0.07473309608540925,0.26761904761904765,0.68,0.3148148148148148,76.56,0.48,0.04,42.0
George Sullivan,Welterweight,E,0.0,False,0.42857142857142855,15,1,0.5646551724137931,0.13793103448275862,0.2974137931034483,0.5732758620689655,0.22844827586206898,0.19827586206896552,0.3979416809605489,0.4,0.20689655172413793,76.13333333333334,0.2,0.0,38.86666666666667
Georges St-Pierre,Welterweight,S,10.0,True,0.8947368421052632,71,3,0.575019040365575,0.07387661843107388,0.3511043412033511,0.6473724295506473,0.1865955826351866,0.16603198781416603,0.531578947368421,1.267605633802817,0.7377049180327869,136.92957746478874,0.3380281690140845,0.1267605633802817,34.7887323943662
Gerald Meerschaert,Middleweight,E,0.0,False,0.46153846153846156,54,0,0.808282208588957,0.10276073619631902,0.08895705521472393,0.7315950920245399,0.17177914110429449,0.09662576687116564,0.45058742225293713,0.46296296296296297,0.29411764705882354,54.870370370370374,0.4074074074074074,0.05555555555555555,26.796296296296298
Germaine de Randamie,Women's Bantamweight,C+,2.0,False,0.7777777777777778,27,1,0.5930599369085173,0.3722397476340694,0.03470031545741325,0.47318611987381703,0.34069400630914826,0.1861198738170347,0.4803030303030303,0.0,0.0,24.59259259259259,0.1111111111111111,0.07407407407407407,24.444444444444443
Gian Villante,Light Heavyweight,D,1.0,False,0.3888888888888889,46,2,0.8873239436619719,0.056338028169014086,0.056338028169014086,0.6511375947995667,0.14517876489707476,0.20368364030335862,0.43764817449027976,0.10869565217391304,0.22727272727272727,15.195652173913043,0.0,0.08695652173913043,45.84782608695652
Giga Chikadze,Featherweight,D+,0.0,False,0.6666666666666666,33,2,0.9134125636672326,0.008488964346349746,0.07809847198641766,0.5772495755517827,0.2614601018675722,0.16129032258064516,0.42191977077363896,0.06060606060606061,0.4,5.757575757575758,0.06060606060606061,0.18181818181818182,42.303030303030305
Gilbert Burns,Welterweight,C+,2.0,False,0.6,66,0,0.7566735112936345,0.10164271047227925,0.14168377823408623,0.5862422997946611,0.22176591375770022,0.1919917864476386,0.48098765432098767,0.6363636363636364,0.3559322033898305,63.95454545454545,0.13636363636363635,0.06060606060606061,30.681818181818183
Gilbert Melendez,Lightweight,C+,2.0,False,0.14285714285714285,22,2,0.8741496598639455,0.10204081632653061,0.023809523809523808,0.7789115646258503,0.15306122448979592,0.06802721088435375,0.2885181550539745,0.13636363636363635,0.16666666666666666,15.954545454545455,0.0,0.0,46.31818181818182
Gillian Robertson,Women's Flyweight,C,0.0,False,0.7,45,3,0.5017857142857143,0.03571428571428571,0.4625,0.6732142857142858,0.16071428571428573,0.16607142857142856,0.48484848484848486,0.8444444444444444,0.40860215053763443,136.8,0.26666666666666666,0.0,25.666666666666668
Gina Mazany,Women's Bantamweight,D,1.0,False,0.25,16,1,0.6285714285714286,0.22857142857142856,0.14285714285714285,0.5306122448979592,0.3224489795918367,0.1469387755102041,0.5093555093555093,1.1875,0.5277777777777778,98.4375,0.0625,0.0625,30.0625
Gleison Tibau,Lightweight,E,0.0,False,0.5714285714285714,67,0,0.6372712146422629,0.16472545757071547,0.19800332778702162,0.7770382695507487,0.15141430948419302,0.07154742096505824,0.3181577554261514,1.2537313432835822,0.535031847133758,92.86567164179104,0.2537313432835821,0.029850746268656716,28.19402985074627
Glover Teixeira,Light Heavyweight,B,3.0,True,0.6956521739130435,61,3,0.5110178384050367,0.09758656873032528,0.391395592864638,0.8499475341028332,0.1322140608604407,0.017838405036726127,0.5066454013822435,0.5901639344262295,0.3364485981308411,77.26229508196721,0.26229508196721313,0.08196721311475409,30.83606557377049
Godofredo Pepey,Featherweight,E,0.0,False,0.45454545454545453,19,0,0.6878306878306878,0.13227513227513227,0.17989417989417988,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.38181818181818183,0.10526315789473684,0.07407407407407407,35.10526315789474,0.42105263157894735,0.05263157894736842,26.05263157894737
Grant Dawson,Lightweight,D+,0.0,False,0.8,38,3,0.5018939393939394,0.09848484848484848,0.3996212121212121,0.6856060606060606,0.1893939393939394,0.125,0.5116279069767442,1.0789473684210527,0.3904761904761905,174.3684210526316,0.3684210526315789,0.02631578947368421,27.157894736842106
Gray Maynard,Lightweight,C+,2.0,False,0.6111111111111112,56,0,0.6490872210953347,0.14807302231237324,0.2028397565922921,0.7525354969574036,0.2028397565922921,0.04462474645030426,0.3254125412541254,0.8928571428571429,0.47619047619047616,79.98214285714286,0.21428571428571427,0.10714285714285714,27.053571428571427
Greg Hardy,Heavyweight,E,0.0,False,0.4,19,2,0.749271137026239,0.04081632653061224,0.2099125364431487,0.5918367346938775,0.14868804664723032,0.2594752186588921,0.498546511627907,0.05263157894736842,0.3333333333333333,17.105263157894736,0.0,0.05263157894736842,36.21052631578947
Gregory Rodrigues,Middleweight,D,1.0,False,0.8333333333333334,28,4,0.839563862928349,0.102803738317757,0.05763239875389408,0.7367601246105919,0.21339563862928349,0.04984423676012461,0.5148356054530874,0.5357142857142857,0.35714285714285715,46.57142857142857,0.10714285714285714,0.2857142857142857,44.535714285714285
Guido Cannetti,Bantamweight,E,0.0,False,0.4,18,1,0.668,0.216,0.116,0.412,0.296,0.292,0.5530973451327433,0.6111111111111112,0.55,54.55555555555556,0.1111111111111111,0.0,25.11111111111111
Gunnar Nelson,Welterweight,D+,0.0,False,0.625,36,3,0.5068493150684932,0.10616438356164383,0.386986301369863,0.7602739726027398,0.16095890410958905,0.07876712328767123,0.6121593291404612,0.6111111111111112,0.5238095238095238,97.38888888888889,0.3055555555555556,0.027777777777777776,13.25
Guram Kutateladze,Lightweight,E,0.0,False,0.4,15,2,0.7374517374517374,0.21235521235521235,0.05019305019305019,0.4594594594594595,0.35135135135135137,0.1891891891891892,0.4504347826086956,0.2,0.15,28.866666666666667,0.0,0.06666666666666667,38.333333333333336
Hacran Dias,Featherweight,D+,0.0,False,0.375,24,0,0.8032128514056225,0.08835341365461848,0.10843373493975904,0.6867469879518072,0.12048192771084337,0.1927710843373494,0.4184873949579832,0.8333333333333334,0.39215686274509803,83.91666666666667,0.16666666666666666,0.0,24.791666666666668
Hakeem Dawodu,Featherweight,D,1.0,False,0.6,28,2,0.837874659400545,0.1553133514986376,0.006811989100817439,0.4604904632152589,0.29291553133514986,0.24659400544959129,0.5086625086625086,0.0,0.0,28.25,0.0,0.03571428571428571,51.535714285714285
Hatsu Hioki,Featherweight,E,0.0,False,0.375,22,0,0.7063492063492064,0.0873015873015873,0.20634920634920634,0.6031746031746031,0.3253968253968254,0.07142857142857142,0.4359861591695502,0.8181818181818182,0.5454545454545454,103.18181818181819,0.22727272727272727,0.0,26.272727272727273
Heath Herring,Heavyweight,E,0.0,False,0.4,15,3,0.31976744186046513,0.11046511627906977,0.5697674418604651,0.5406976744186046,0.36627906976744184,0.09302325581395349,0.4174757281553398,0.3333333333333333,0.8333333333333334,77.33333333333333,0.06666666666666667,0.3333333333333333,27.466666666666665
Hector Lombard,Middleweight,C,0.0,False,0.25,29,4,0.696551724137931,0.14022988505747128,0.1632183908045977,0.664367816091954,0.11954022988505747,0.2160919540229885,0.48931383577052867,0.5172413793103449,0.4838709677419355,58.58620689655172,0.06896551724137931,0.2413793103448276,30.655172413793103
Henry Cejudo,Flyweight,A,6.0,True,0.6666666666666666,46,1,0.6897374701670644,0.1873508353221957,0.12291169451073986,0.545346062052506,0.2863961813842482,0.16825775656324582,0.47371396269078575,0.5652173913043478,0.2988505747126437,58.21739130434783,0.043478260869565216,0.10869565217391304,38.45652173913044
Hermes Franca,Lightweight,E,0.0,False,0.5454545454545454,32,0,0.7209302325581395,0.16666666666666666,0.1124031007751938,0.6705426356589147,0.10077519379844961,0.22868217054263565,0.3915022761760243,0.5,0.38095238095238093,34.375,0.71875,0.125,20.59375
Holly Holm,Women's Bantamweight,B,3.0,True,0.5,55,2,0.8186335403726708,0.11677018633540373,0.06459627329192547,0.4683229813664596,0.30559006211180123,0.22608695652173913,0.40759493670886077,0.2727272727272727,0.3,67.52727272727273,0.01818181818181818,0.03636363636363636,35.90909090909091
Hyun Gyu Lim,Welterweight,E,0.0,False,0.42857142857142855,15,4,0.8811188811188811,0.05244755244755245,0.06643356643356643,0.7447552447552448,0.15734265734265734,0.0979020979020979,0.4103299856527977,0.06666666666666667,1.0,5.2,0.06666666666666667,0.26666666666666666,46.46666666666667
Ian Heinisch,Middleweight,D+,0.0,False,0.42857142857142855,18,2,0.6920289855072463,0.11956521739130435,0.18840579710144928,0.572463768115942,0.18115942028985507,0.2463768115942029,0.5,0.3333333333333333,0.17142857142857143,37.111111111111114,0.2222222222222222,0.1111111111111111,30.666666666666668
Ian Machado Garry,Welterweight,C+,2.0,False,0.9090909090909091,33,2,0.9083870967741936,0.04903225806451613,0.04258064516129032,0.5638709677419355,0.19096774193548388,0.24516129032258063,0.5408234473133287,0.30303030303030304,0.3125,34.24242424242424,0.12121212121212122,0.12121212121212122,43.42424242424242
Ian McCall,Flyweight,C+,2.0,False,0.4,18,1,0.684971098265896,0.21965317919075145,0.0953757225433526,0.4190751445086705,0.3179190751445087,0.2630057803468208,0.4188861985472155,0.6111111111111112,0.2619047619047619,52.0,0.0,0.0,45.888888888888886
Iasmin Lucindo,Women's Strawweight,D+,0.0,False,0.7142857142857143,20,0,0.8364779874213837,0.09748427672955975,0.0660377358490566,0.660377358490566,0.2641509433962264,0.07547169811320754,0.45493562231759654,0.75,0.5555555555555556,74.5,0.05,0.0,34.95
Ignacio Bahamondes,Lightweight,D,1.0,False,0.6,24,2,0.8827160493827161,0.06481481481481481,0.05246913580246913,0.5493827160493827,0.2330246913580247,0.2175925925925926,0.4550561797752809,0.0,0.0,19.291666666666668,0.20833333333333334,0.20833333333333334,59.333333333333336
Igor Pokrajac,Light Heavyweight,E,0.0,False,0.3076923076923077,28,0,0.5625,0.2977941176470588,0.13970588235294118,0.8382352941176471,0.08823529411764706,0.07352941176470588,0.4594594594594595,0.25,0.2916666666666667,47.107142857142854,0.07142857142857142,0.14285714285714285,21.142857142857142
Ildemar Alcantara,Welterweight,E,0.0,False,0.5714285714285714,20,1,0.6861702127659575,0.18085106382978725,0.13297872340425532,0.5638297872340425,0.32978723404255317,0.10638297872340426,0.3868312757201646,0.65,0.6842105263157895,49.3,0.3,0.0,24.3
Ilia Topuria,Featherweight,A,6.0,True,1.0,20,4,0.7876543209876543,0.02962962962962963,0.18271604938271604,0.7111111111111111,0.17037037037037037,0.11851851851851852,0.48214285714285715,0.55,0.6111111111111112,56.4,0.3,0.35,42.0
Ilir Latifi,Light Heavyweight,C+,2.0,False,0.5625,34,0,0.6993464052287581,0.1111111111111111,0.1895424836601307,0.6699346405228758,0.1830065359477124,0.14705882352941177,0.4519940915805022,0.6176470588235294,0.3559322033898305,79.11764705882354,0.08823529411764706,0.11764705882352941,19.91176470588235
Ion Cutelaba,Light Heavyweight,D,1.0,False,0.45,38,0,0.5955555555555555,0.20148148148148148,0.20296296296296296,0.6962962962962963,0.17925925925925926,0.12444444444444444,0.4374594944912508,1.0526315789473684,0.49382716049382713,56.76315789473684,0.05263157894736842,0.05263157894736842,40.60526315789474
Irene Aldana,Women's Bantamweight,C+,2.0,False,0.5714285714285714,42,2,0.8901408450704226,0.051643192488262914,0.05821596244131456,0.6976525821596244,0.13615023474178403,0.16619718309859155,0.39932508436445446,0.047619047619047616,0.5,6.428571428571429,0.07142857142857142,0.07142857142857142,63.5
Islam Makhachev,Lightweight,S,10.0,True,0.9411764705882353,45,3,0.5731958762886598,0.18350515463917524,0.24329896907216494,0.709278350515464,0.23505154639175257,0.05567010309278351,0.5843373493975904,0.9111111111111111,0.5616438356164384,135.2888888888889,0.28888888888888886,0.08888888888888889,18.444444444444443
Ismail Naurdiev,Welterweight,E,0.0,False,0.5714285714285714,19,1,0.7940298507462686,0.10746268656716418,0.09850746268656717,0.5462686567164179,0.2626865671641791,0.191044776119403,0.5283911671924291,0.47368421052631576,0.4090909090909091,55.31578947368421,0.05263157894736842,0.05263157894736842,33.36842105263158
Israel Adesanya,Middleweight,A+,8.0,True,0.6666666666666666,68,2,0.9230769230769231,0.048743335872048744,0.02817974105102818,0.49124143183549124,0.2086824067022087,0.3000761614623001,0.48378776713338245,0.014705882352941176,0.09090909090909091,9.044117647058824,0.04411764705882353,0.19117647058823528,39.911764705882355
Iuri Alcantara,Bantamweight,D+,0.0,False,0.5555555555555556,40,0,0.6334745762711864,0.08686440677966102,0.2796610169491525,0.6567796610169492,0.2648305084745763,0.07838983050847458,0.4586977648202138,0.425,0.6296296296296297,41.6,0.25,0.1,25.725
Ivan Menjivar,Bantamweight,D+,0.0,False,0.4444444444444444,19,1,0.6763285024154589,0.15458937198067632,0.16908212560386474,0.4444444444444444,0.30434782608695654,0.25120772946859904,0.3644366197183099,0.10526315789473684,0.2857142857142857,13.31578947368421,0.3157894736842105,0.10526315789473684,29.894736842105264
JJ Aldrich,Women's Flyweight,D,1.0,False,0.6470588235294118,48,0,0.8036876355748374,0.11062906724511931,0.08568329718004339,0.8091106290672451,0.1279826464208243,0.06290672451193059,0.4612306153076538,0.22916666666666666,0.2558139534883721,48.75,0.0,0.0,41.645833333333336
Jacare Souza,Middleweight,E,0.0,False,0.5333333333333333,35,1,0.6179775280898876,0.14831460674157304,0.23370786516853934,0.6651685393258427,0.25617977528089886,0.07865168539325842,0.5241460541813898,0.45714285714285713,0.2807017543859649,79.91428571428571,0.22857142857142856,0.08571428571428572,24.257142857142856
Jack Della Maddalena,Welterweight,B,3.0,True,0.8,26,4,0.8566666666666667,0.085,0.058333333333333334,0.64,0.25833333333333336,0.10166666666666667,0.5277044854881267,0.11538461538461539,0.25,10.038461538461538,0.038461538461538464,0.23076923076923078,43.73076923076923
Jack Hermansson,Middleweight,C,0.0,False,0.5789473684210527,46,2,0.7748091603053435,0.07347328244274809,0.15171755725190839,0.5639312977099237,0.1984732824427481,0.23759541984732824,0.4525043177892919,0.43478260869565216,0.29850746268656714,45.71739130434783,0.10869565217391304,0.0,50.34782608695652
